lat_adj,lon_adj,acq_date,acq_year,acq_month,acq_day,brightness,confidence,frp,name,nombre,T_mean,rain,weather_code,weather_time,wind_speed,weather_code_description,address_full,state,town
2.58,-73.72,2020-02-09,2020,2,9,344.7,93.0,86.7,Colombia,sierra de la macarena,28.1,0.5,51,2020-02-09,25.3,Light Drizzle,"road              La Macarena - Loma Linda
town                           La Macarena
county                       Vista Hermosa
state_district                      Ariari
state                                 Meta
ISO3166-2-lvl4                      CO-MET
region              RAP (Especial) Central
country                           Colombia
country_code                            co
dtype: object",Meta,LaMacarena
2.58,-73.72,2022-02-22,2022,2,22,337.4,88.0,231.0,Colombia,sierra de la macarena,27.4,1.3,53,2022-02-22,19.8,Drizzle,"road              La Macarena - Loma Linda
town                           La Macarena
county                       Vista Hermosa
state_district                      Ariari
state                                 Meta
ISO3166-2-lvl4                      CO-MET
region              RAP (Especial) Central
country                           Colombia
country_code                            co
dtype: object",Meta,LaMacarena
2.58,-73.71,2022-02-22,2022,2,22,331.7,84.0,182.8,Colombia,sierra de la macarena,27.4,1.3,53,2022-02-22,19.8,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.58,-73.02,2020-03-20,2020,3,20,327.2,81.0,109.2,Colombia,sierra de la macarena,27.7,2.9,55,2020-03-20,25.5,Heavy Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.59,-72.99,2021-04-22,2021,4,22,324.6,80.0,43.7,Colombia,sierra de la macarena,28.4,0.6,53,2021-04-22,19.3,Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.59,-72.94,2022-02-03,2022,2,3,313.2,87.0,23.8,Colombia,sierra de la macarena,27.1,4.7,61,2022-02-03,21.5,Light Rain,"isolated_dwelling           Caño Ceiba Bajo
town                            Puerto Rico
state_district                       Ariari
state                                  Meta
ISO3166-2-lvl4                       CO-MET
region               RAP (Especial) Central
country                            Colombia
country_code                             co
dtype: object",Meta,PuertoRico
2.6,-74.28,2020-02-07,2020,2,7,340.2,90.0,92.7,Colombia,tinigua,27.8,2.1,55,2020-02-07,17.1,Heavy Drizzle,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.6,-74.26,2020-03-21,2020,3,21,347.9,94.0,51.6,Colombia,tinigua,28.8,0.0,3,2020-03-21,16.4,Cloudy,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.6,-73.73,2022-01-29,2022,1,29,356.5,98.0,125.7,Colombia,sierra de la macarena,27.5,0.0,2,2022-01-29,11.4,Partly Cloudy,"road              La Macarena - Loma Linda
town                           La Macarena
county                       Vista Hermosa
state_district                      Ariari
state                                 Meta
ISO3166-2-lvl4                      CO-MET
region              RAP (Especial) Central
country                           Colombia
country_code                            co
dtype: object",Meta,LaMacarena
2.6,-73.68,2020-02-27,2020,2,27,346.4,93.0,48.2,Colombia,sierra de la macarena,28.3,2.0,53,2020-02-27,13.7,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.6,-73.67,2020-02-27,2020,2,27,383.1,100.0,160.0,Colombia,sierra de la macarena,28.3,2.0,53,2020-02-27,13.7,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.6,-72.95,2020-03-07,2020,3,7,339.1,88.0,33.8,Colombia,sierra de la macarena,27.0,140.3,65,2020-03-07,32.1,Heavy Rain,"hamlet                          La Jaula
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.6,-72.94,2020-02-18,2020,2,18,334.6,85.0,36.8,Colombia,sierra de la macarena,28.0,2.4,53,2020-02-18,19.2,Drizzle,"hamlet                          La Jaula
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.61,-74.25,2020-03-21,2020,3,21,340.8,90.0,38.4,Colombia,tinigua,28.8,0.0,3,2020-03-21,16.7,Cloudy,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.61,-73.76,2022-02-22,2022,2,22,368.3,100.0,787.4,Colombia,sierra de la macarena,27.5,0.9,53,2022-02-22,19.7,Drizzle,"county                     Vista Hermosa
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,
2.61,-73.74,2022-01-29,2022,1,29,338.8,90.0,60.0,Colombia,sierra de la macarena,27.6,0.1,51,2022-01-29,11.7,Light Drizzle,"county                     Vista Hermosa
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,
2.61,-73.72,2022-01-29,2022,1,29,358.2,99.0,131.6,Colombia,sierra de la macarena,27.6,0.1,51,2022-01-29,11.7,Light Drizzle,"road              La Macarena - Loma Linda
town                           La Macarena
county                       Vista Hermosa
state_district                      Ariari
state                                 Meta
ISO3166-2-lvl4                      CO-MET
region              RAP (Especial) Central
country                           Colombia
country_code                            co
dtype: object",Meta,LaMacarena
2.61,-73.71,2019-02-26,2019,2,26,343.0,91.0,58.4,Colombia,sierra de la macarena,27.3,13.7,65,2019-02-26,20.6,Heavy Rain,"county                     Vista Hermosa
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,
2.61,-72.96,2019-02-24,2019,2,24,339.1,88.0,32.6,Colombia,sierra de la macarena,28.0,7.2,61,2019-02-24,20.5,Light Rain,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.61,-72.96,2020-03-07,2020,3,7,350.5,95.0,56.4,Colombia,sierra de la macarena,27.1,43.1,65,2020-03-07,31.1,Heavy Rain,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.61,-72.95,2019-02-21,2019,2,21,365.1,100.0,353.9,Colombia,sierra de la macarena,28.7,1.4,51,2019-02-21,27.6,Light Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
